TIMESTAMP [s],PPG1_SUB1,PPG1_SUB2,PPG1_SUB3,PPG1_SUB4,PPG1_SUB5,PPG1_SUB6,PPG1_SUB7,PPG1_SUB8,PPG2_SUB1,PPG2_SUB2,PPG2_SUB3,PPG2_SUB4,PPG2_SUB5,PPG2_SUB6,PPG2_SUB7,PPG2_SUB8,ECG_SEQ1_SUB1,ECG_SEQ1_SUB2,ECG_SEQ2_SUB1
216.14,-2,-765,-776,,,,,,,,,,,,,,,,
216.15,-1,-548,-517,,,,,,,,,,,,,,,,
216.16,-2,-358,-300,,,,,,,,,,,,,,,,
216.17,-4,-194,-118,,,,,,,,,,,,,,,,
216.18,-4,-54,42,,,,,,,,,,,,,,,,
216.19,-5,70,176,,,,,,,,,,,,,,,,
216.2,-5,172,288,,,,,,,,,,,,,,,,
216.21,-6,260,386,,,,,,,,,,,,,,,,
216.22,-7,339,473,,,,,,,,,,,,,,,,
216.23,-8,406,548,,,,,,,,,,,,,,,,
216.24,-9,470,621,,,,,,,,,,,,,,,,
216.25,-10,541,701,,,,,,,,,,,,,,,,
216.26,-9,618,789,,,,,,,,,,,,,,,,
216.27,-9,698,885,,,,,,,,,,,,,,,,
216.28,-9,783,983,,,,,,,,,,,,,,,,
216.29,-11,866,1085,,,,,,,,,,,,,,,,
216.3,-10,950,1189,,,,,,,,,,,,,,,,
216.31,-9,1037,1290,,,,,,,,,,,,,,,,
216.32,-7,1126,1398,,,,,,,,,,,,,,,,
216.33,-5,1221,1515,,,,,,,,,,,,,,,,
216.34,-5,1325,1644,,,,,,,,,,,,,,,,
216.35,-1,1438,1780,,,,,,,,,,,,,,,,
216.36,-1,1553,1921,,,,,,,,,,,,,,,,
216.37,-2,1670,2063,,,,,,,,,,,,,,,,
216.38,-2,1786,2203,,,,,,,,,,,,,,,,
216.39,0,1900,2341,,,,,,,,,,,,,,,,
216.4,0,2006,2467,,,,,,,,,,,,,,,,
216.41,-1,2103,2579,,,,,,,,,,,,,,,,
216.42,-1,2188,2676,,,,,,,,,,,,,,,,
216.43,0,2263,2762,,,,,,,,,,,,,,,,
216.44,-1,2327,2833,,,,,,,,,,,,,,,,
216.45,0,2384,2903,,,,,,,,,,,,,,,,
216.46,1,2446,2974,,,,,,,,,,,,,,,,
216.47,3,2517,3058,,,,,,,,,,,,,,,,
216.48,5,2597,3151,,,,,,,,,,,,,,,,
216.49,6,2677,3245,,,,,,,,,,,,,,,,
216.5,6,2741,3324,,,,,,,,,,,,,,,,
216.51,8,2801,3399,,,,,,,,,,,,,,,,
216.52,8,2875,3494,,,,,,,,,,,,,,,,
216.53,9,2948,3590,,,,,,,,,,,,,,,,
216.54,10,2997,3654,,,,,,,,,,,,,,,,
216.55,11,2993,3656,,,,,,,,,,,,,,,,
216.56,10,2909,3552,,,,,,,,,,,,,,,,
216.57,10,2718,3314,,,,,,,,,,,,,,,,
216.58,10,2411,2926,,,,,,,,,,,,,,,,
216.59,10,1984,2382,,,,,,,,,,,,,,,,
216.6,9,1447,1696,,,,,,,,,,,,,,,,
216.61,8,814,883,,,,,,,,,,,,,,,,
216.62,6,107,-15,,,,,,,,,,,,,,,,
216.63,5,-638,-965,,,,,,,,,,,,,,,,
216.64,4,-1392,-1925,,,,,,,,,,,,,,,,
216.65,7,-2126,-2858,,,,,,,,,,,,,,,,
216.66,5,-2819,-3736,,,,,,,,,,,,,,,,
216.67,3,-3440,-4524,,,,,,,,,,,,,,,,
216.68,2,-3968,-5192,,,,,,,,,,,,,,,,
216.69,3,-4387,-5716,,,,,,,,,,,,,,,,
216.7,3,-4686,-6082,,,,,,,,,,,,,,,,
216.71,3,-4859,-6287,,,,,,,,,,,,,,,,
216.72,1,-4909,-6329,,,,,,,,,,,,,,,,
216.73,1,-4844,-6223,,,,,,,,,,,,,,,,
216.74,1,-4675,-5982,,,,,,,,,,,,,,,,
216.75,0,-4425,-5628,,,,,,,,,,,,,,,,
216.76,0,-4107,-5189,,,,,,,,,,,,,,,,
216.77,1,-3740,-4691,,,,,,,,,,,,,,,,
216.78,0,-3358,-4177,,,,,,,,,,,,,,,,
216.79,0,-2991,-3682,,,,,,,,,,,,,,,,
216.8,-2,-2653,-3229,,,,,,,,,,,,,,,,
216.81,-3,-2327,-2800,,,,,,,,,,,,,,,,
216.82,-5,-2001,-2369,,,,,,,,,,,,,,,,
216.83,-5,-1678,-1949,,,,,,,,,,,,,,,,
216.84,-5,-1374,-1553,,,,,,,,,,,,,,,,
216.85,-6,-1094,-1193,,,,,,,,,,,,,,,,
216.86,-9,-849,-879,,,,,,,,,,,,,,,,
216.87,-11,-647,-621,,,,,,,,,,,,,,,,
216.88,-12,-486,-421,,,,,,,,,,,,,,,,
216.89,-10,-362,-275,,,,,,,,,,,,,,,,
216.9,-9,-271,-172,,,,,,,,,,,,,,,,
216.91,-7,-205,-103,,,,,,,,,,,,,,,,
216.92,-7,-156,-53,,,,,,,,,,,,,,,,
216.93,-6,-114,-11,,,,,,,,,,,,,,,,
216.94,-4,-76,30,,,,,,,,,,,,,,,,
216.95,-2,-44,71,,,,,,,,,,,,,,,,
216.96,-2,-12,116,,,,,,,,,,,,,,,,
216.97,-1,24,167,,,,,,,,,,,,,,,,
216.98,0,66,229,,,,,,,,,,,,,,,,
216.99,0,121,308,,,,,,,,,,,,,,,,
217.0,-1,182,400,,,,,,,,,,,,,,,,
217.01,-1,254,502,,,,,,,,,,,,,,,,
217.02,-2,334,617,,,,,,,,,,,,,,,,
217.03,0,432,747,,,,,,,,,,,,,,,,
217.04,1,545,892,,,,,,,,,,,,,,,,
217.05,0,672,1052,,,,,,,,,,,,,,,,
217.06,1,813,1229,,,,,,,,,,,,,,,,
217.07,1,969,1418,,,,,,,,,,,,,,,,
217.08,1,1132,1613,,,,,,,,,,,,,,,,
217.09,2,1301,1811,,,,,,,,,,,,,,,,
217.1,2,1471,2001,,,,,,,,,,,,,,,,
217.11,2,1640,2189,,,,,,,,,,,,,,,,
217.12,2,1798,2367,,,,,,,,,,,,,,,,
217.13,3,1948,2534,,,,,,,,,,,,,,,,
217.14,5,2079,2680,,,,,,,,,,,,,,,,
217.15,4,2188,2803,,,,,,,,,,,,,,,,
217.16,3,2267,2896,,,,,,,,,,,,,,,,
217.17,2,2319,2960,,,,,,,,,,,,,,,,
217.18,0,2347,2996,,,,,,,,,,,,,,,,
217.19,0,2367,3027,,,,,,,,,,,,,,,,
217.2,-1,2391,3059,,,,,,,,,,,,,,,,
217.21,-1,2435,3114,,,,,,,,,,,,,,,,
217.22,-2,2500,3189,,,,,,,,,,,,,,,,
217.23,-4,2570,3276,,,,,,,,,,,,,,,,
217.24,-4,2638,3355,,,,,,,,,,,,,,,,
217.25,-6,2710,3440,,,,,,,,,,,,,,,,
217.26,-5,2796,3542,,,,,,,,,,,,,,,,
217.27,-3,2877,3638,,,,,,,,,,,,,,,,
217.28,-2,2927,3692,,,,,,,,,,,,,,,,
217.29,0,2913,3671,,,,,,,,,,,,,,,,
217.3,0,2810,3533,,,,,,,,,,,,,,,,
217.31,0,2605,3264,,,,,,,,,,,,,,,,
217.32,0,2278,2845,,,,,,,,,,,,,,,,
217.33,2,1841,2278,,,,,,,,,,,,,,,,
217.34,3,1294,1577,,,,,,,,,,,,,,,,
217.35,3,659,764,,,,,,,,,,,,,,,,
217.36,4,-37,-123,,,,,,,,,,,,,,,,
217.37,2,-765,-1052,,,,,,,,,,,,,,,,
217.38,2,-1489,-1978,,,,,,,,,,,,,,,,
217.39,2,-2189,-2870,,,,,,,,,,,,,,,,
217.4,2,-2836,-3705,,,,,,,,,,,,,,,,
217.41,1,-3406,-4437,,,,,,,,,,,,,,,,
217.42,0,-3880,-5046,,,,,,,,,,,,,,,,
217.43,-1,-4235,-5508,,,,,,,,,,,,,,,,
217.44,-2,-4471,-5815,,,,,,,,,,,,,,,,
217.45,-4,-4584,-5957,,,,,,,,,,,,,,,,
217.46,-4,-4583,-5950,,,,,,,,,,,,,,,,
217.47,-3,-4481,-5808,,,,,,,,,,,,,,,,
217.48,-3,-4295,-5550,,,,,,,,,,,,,,,,
217.49,-2,-4035,-5193,,,,,,,,,,,,,,,,
217.5,-3,-3725,-4769,,,,,,,,,,,,,,,,
217.51,-1,-3378,-4300,,,,,,,,,,,,,,,,
217.52,-1,-3024,-3819,,,,,,,,,,,,,,,,
217.53,0,-2687,-3364,,,,,,,,,,,,,,,,
217.54,0,-2379,-2952,,,,,,,,,,,,,,,,
217.55,-1,-2084,-2558,,,,,,,,,,,,,,,,
217.56,-1,-1790,-2171,,,,,,,,,,,,,,,,
217.57,0,-1507,-1800,,,,,,,,,,,,,,,,
217.58,0,-1241,-1459,,,,,,,,,,,,,,,,
217.59,2,-999,-1147,,,,,,,,,,,,,,,,
217.6,2,-782,-876,,,,,,,,,,,,,,,,
217.61,2,-591,-644,,,,,,,,,,,,,,,,
217.62,1,-431,-457,,,,,,,,,,,,,,,,
217.63,2,-305,-318,,,,,,,,,,,,,,,,
217.64,3,-216,-213,,,,,,,,,,,,,,,,
217.65,3,-152,-143,,,,,,,,,,,,,,,,
217.66,3,-105,-94,,,,,,,,,,,,,,,,
217.67,1,-67,-53,,,,,,,,,,,,,,,,
217.68,0,-31,-12,,,,,,,,,,,,,,,,
217.69,0,0,28,,,,,,,,,,,,,,,,
217.7,-1,40,77,,,,,,,,,,,,,,,,
217.71,-3,85,139,,,,,,,,,,,,,,,,
217.72,-3,139,209,,,,,,,,,,,,,,,,
217.73,-5,204,288,,,,,,,,,,,,,,,,
217.74,-6,272,374,,,,,,,,,,,,,,,,
217.75,-8,345,466,,,,,,,,,,,,,,,,
217.76,-8,426,566,,,,,,,,,,,,,,,,
217.77,-7,517,677,,,,,,,,,,,,,,,,
217.78,-4,620,802,,,,,,,,,,,,,,,,
217.79,-1,731,935,,,,,,,,,,,,,,,,
217.8,-1,845,1075,,,,,,,,,,,,,,,,
217.81,0,960,1215,,,,,,,,,,,,,,,,
217.82,2,1074,1351,,,,,,,,,,,,,,,,
217.83,2,1181,1477,,,,,,,,,,,,,,,,
217.84,4,1281,1596,,,,,,,,,,,,,,,,
217.85,4,1372,1709,,,,,,,,,,,,,,,,
217.86,5,1458,1816,,,,,,,,,,,,,,,,
217.87,5,1539,1917,,,,,,,,,,,,,,,,
217.88,5,1617,2016,,,,,,,,,,,,,,,,
217.89,5,1694,2116,,,,,,,,,,,,,,,,
217.9,6,1771,2213,,,,,,,,,,,,,,,,
217.91,6,1851,2311,,,,,,,,,,,,,,,,
217.92,6,1932,2407,,,,,,,,,,,,,,,,
217.93,7,2014,2507,,,,,,,,,,,,,,,,
217.94,8,2096,2611,,,,,,,,,,,,,,,,
217.95,9,2183,2720,,,,,,,,,,,,,,,,
217.96,9,2274,2832,,,,,,,,,,,,,,,,
217.97,9,2374,2956,,,,,,,,,,,,,,,,
217.98,9,2474,3081,,,,,,,,,,,,,,,,
217.99,8,2572,3205,,,,,,,,,,,,,,,,
218.0,6,2659,3313,,,,,,,,,,,,,,,,
218.01,6,2732,3401,,,,,,,,,,,,,,,,
218.02,7,2793,3478,,,,,,,,,,,,,,,,
218.03,6,2835,3535,,,,,,,,,,,,,,,,
218.04,4,2836,3538,,,,,,,,,,,,,,,,
218.05,2,2759,3449,,,,,,,,,,,,,,,,
218.06,0,2591,3246,,,,,,,,,,,,,,,,
218.07,0,2322,2912,,,,,,,,,,,,,,,,
218.08,0,1951,2448,,,,,,,,,,,,,,,,
218.09,0,1484,1864,,,,,,,,,,,,,,,,
218.1,1,936,1173,,,,,,,,,,,,,,,,
218.11,0,329,403,,,,,,,,,,,,,,,,
218.12,-1,-313,-412,,,,,,,,,,,,,,,,
218.13,-3,-967,-1242,,,,,,,,,,,,,,,,
218.14,-2,-1610,-2056,,,,,,,,,,,,,,,,
218.15,-2,-2222,-2833,,,,,,,,,,,,,,,,
218.16,-2,-2784,-3545,,,,,,,,,,,,,,,,
218.17,-4,-3272,-4163,,,,,,,,,,,,,,,,
218.18,-4,-3669,-4664,,,,,,,,,,,,,,,,
218.19,-6,-3962,-5034,,,,,,,,,,,,,,,,
218.2,-6,-4144,-5262,,,,,,,,,,,,,,,,
218.21,-7,-4218,-5349,,,,,,,,,,,,,,,,
218.22,-7,-4193,-5304,,,,,,,,,,,,,,,,
218.23,-6,-4074,-5138,,,,,,,,,,,,,,,,
218.24,-4,-3881,-4877,,,,,,,,,,,,,,,,
218.25,-6,-3630,-4540,,,,,,,,,,,,,,,,
218.26,-7,-3338,-4148,,,,,,,,,,,,,,,,
218.27,-7,-3016,-3722,,,,,,,,,,,,,,,,
218.28,-6,-2693,-3290,,,,,,,,,,,,,,,,
218.29,-7,-2379,-2878,,,,,,,,,,,,,,,,
218.3,-9,-2087,-2504,,,,,,,,,,,,,,,,
218.31,-8,-1811,-2156,,,,,,,,,,,,,,,,
218.32,-10,-1539,-1816,,,,,,,,,,,,,,,,
218.33,-10,-1268,-1481,,,,,,,,,,,,,,,,
218.34,-11,-1003,-1160,,,,,,,,,,,,,,,,
218.35,-10,-759,-867,,,,,,,,,,,,,,,,
218.36,-11,-541,-607,,,,,,,,,,,,,,,,
218.37,-10,-354,-389,,,,,,,,,,,,,,,,
218.38,-11,-196,-214,,,,,,,,,,,,,,,,
218.39,-10,-67,-76,,,,,,,,,,,,,,,,
218.4,-10,32,28,,,,,,,,,,,,,,,,
218.41,-9,120,115,,,,,,,,,,,,,,,,
218.42,-10,194,190,,,,,,,,,,,,,,,,
218.43,-10,265,265,,,,,,,,,,,,,,,,
218.44,-9,330,339,,,,,,,,,,,,,,,,
218.45,-9,395,418,,,,,,,,,,,,,,,,
218.46,-8,458,500,,,,,,,,,,,,,,,,
218.47,-7,527,586,,,,,,,,,,,,,,,,
218.48,-6,593,673,,,,,,,,,,,,,,,,
218.49,-8,660,762,,,,,,,,,,,,,,,,
218.5,-11,729,852,,,,,,,,,,,,,,,,
218.51,-11,800,950,,,,,,,,,,,,,,,,
218.52,-10,877,1056,,,,,,,,,,,,,,,,
218.53,-7,961,1165,,,,,,,,,,,,,,,,
218.54,-6,1046,1270,,,,,,,,,,,,,,,,
218.55,-6,1125,1370,,,,,,,,,,,,,,,,
218.56,-6,1192,1465,,,,,,,,,,,,,,,,
218.57,-5,1253,1546,,,,,,,,,,,,,,,,
218.58,-4,1302,1616,,,,,,,,,,,,,,,,
218.59,-2,1345,1678,,,,,,,,,,,,,,,,
218.6,-3,1380,1730,,,,,,,,,,,,,,,,
218.61,0,1409,1774,,,,,,,,,,,,,,,,
218.62,0,1428,1809,,,,,,,,,,,,,,,,
218.63,0,1441,1837,,,,,,,,,,,,,,,,
218.64,0,1451,1863,,,,,,,,,,,,,,,,
218.65,2,1461,1888,,,,,,,,,,,,,,,,
218.66,3,1471,1916,,,,,,,,,,,,,,,,
218.67,3,1489,1948,,,,,,,,,,,,,,,,
218.68,2,1521,1991,,,,,,,,,,,,,,,,
218.69,2,1572,2056,,,,,,,,,,,,,,,,
218.7,3,1648,2152,,,,,,,,,,,,,,,,
218.71,4,1751,2275,,,,,,,,,,,,,,,,
218.72,5,1869,2417,,,,,,,,,,,,,,,,
218.73,4,2000,2566,,,,,,,,,,,,,,,,
218.74,4,2119,2705,,,,,,,,,,,,,,,,
218.75,1,2225,2827,,,,,,,,,,,,,,,,
218.76,2,2311,2922,,,,,,,,,,,,,,,,
218.77,4,2365,2973,,,,,,,,,,,,,,,,
218.78,6,2353,2952,,,,,,,,,,,,,,,,
218.79,5,2261,2830,,,,,,,,,,,,,,,,
218.8,4,2074,2589,,,,,,,,,,,,,,,,
218.81,4,1783,2228,,,,,,,,,,,,,,,,
218.82,4,1401,1744,,,,,,,,,,,,,,,,
218.83,7,934,1155,,,,,,,,,,,,,,,,
218.84,8,402,485,,,,,,,,,,,,,,,,
218.85,8,-174,-236,,,,,,,,,,,,,,,,
218.86,9,-769,-978,,,,,,,,,,,,,,,,
218.87,8,-1351,-1709,,,,,,,,,,,,,,,,
218.88,5,-1900,-2398,,,,,,,,,,,,,,,,
218.89,5,-2388,-3007,,,,,,,,,,,,,,,,
218.9,4,-2797,-3521,,,,,,,,,,,,,,,,
218.91,6,-3110,-3915,,,,,,,,,,,,,,,,
218.92,6,-3320,-4180,,,,,,,,,,,,,,,,
218.93,4,-3425,-4312,,,,,,,,,,,,,,,,
218.94,5,-3428,-4312,,,,,,,,,,,,,,,,
218.95,5,-3338,-4194,,,,,,,,,,,,,,,,
218.96,4,-3170,-3978,,,,,,,,,,,,,,,,
218.97,4,-2939,-3686,,,,,,,,,,,,,,,,
218.98,3,-2663,-3339,,,,,,,,,,,,,,,,
218.99,3,-2354,-2953,,,,,,,,,,,,,,,,
219.0,1,-2029,-2547,,,,,,,,,,,,,,,,
219.01,0,-1706,-2142,,,,,,,,,,,,,,,,
219.02,1,-1400,-1759,,,,,,,,,,,,,,,,
219.03,1,-1120,-1418,,,,,,,,,,,,,,,,
219.04,0,-885,-1127,,,,,,,,,,,,,,,,
219.05,-2,-676,-875,,,,,,,,,,,,,,,,
219.06,-1,-491,-649,,,,,,,,,,,,,,,,
219.07,-3,-322,-447,,,,,,,,,,,,,,,,
219.08,-4,-179,-269,,,,,,,,,,,,,,,,
219.09,-4,-56,-119,,,,,,,,,,,,,,,,
219.1,-6,46,6,,,,,,,,,,,,,,,,
219.11,-7,125,105,,,,,,,,,,,,,,,,
219.12,-6,191,182,,,,,,,,,,,,,,,,
219.13,-6,240,245,,,,,,,,,,,,,,,,
219.14,-4,282,299,,,,,,,,,,,,,,,,
219.15,-3,323,348,,,,,,,,,,,,,,,,
219.16,0,370,404,,,,,,,,,,,,,,,,
219.17,3,418,466,,,,,,,,,,,,,,,,
219.18,3,475,538,,,,,,,,,,,,,,,,
219.19,5,539,623,,,,,,,,,,,,,,,,
219.2,7,612,714,,,,,,,,,,,,,,,,
219.21,8,691,813,,,,,,,,,,,,,,,,
219.22,8,780,925,,,,,,,,,,,,,,,,
219.23,8,873,1041,,,,,,,,,,,,,,,,
219.24,8,968,1165,,,,,,,,,,,,,,,,
219.25,5,1062,1291,,,,,,,,,,,,,,,,
219.26,3,1158,1415,,,,,,,,,,,,,,,,
219.27,4,1256,1544,,,,,,,,,,,,,,,,
219.28,2,1351,1669,,,,,,,,,,,,,,,,
219.29,1,1443,1790,,,,,,,,,,,,,,,,
219.3,-1,1529,1905,,,,,,,,,,,,,,,,
219.31,-2,1614,2017,,,,,,,,,,,,,,,,
219.32,-1,1698,2124,,,,,,,,,,,,,,,,
219.33,-2,1782,2226,,,,,,,,,,,,,,,,
219.34,-1,1860,2323,,,,,,,,,,,,,,,,
219.35,0,1933,2411,,,,,,,,,,,,,,,,
219.36,1,1992,2485,,,,,,,,,,,,,,,,
219.37,1,2040,2541,,,,,,,,,,,,,,,,
219.38,2,2072,2580,,,,,,,,,,,,,,,,
219.39,3,2100,2612,,,,,,,,,,,,,,,,
219.4,4,2129,2645,,,,,,,,,,,,,,,,
219.41,7,2164,2683,,,,,,,,,,,,,,,,
219.42,9,2210,2740,,,,,,,,,,,,,,,,
219.43,8,2268,2813,,,,,,,,,,,,,,,,
219.44,8,2331,2890,,,,,,,,,,,,,,,,
219.45,9,2392,2963,,,,,,,,,,,,,,,,
219.46,10,2463,3050,,,,,,,,,,,,,,,,
219.47,10,2532,3138,,,,,,,,,,,,,,,,
219.48,9,2575,3199,,,,,,,,,,,,,,,,
219.49,10,2568,3194,,,,,,,,,,,,,,,,
219.5,11,2485,3090,,,,,,,,,,,,,,,,
219.51,13,2308,2870,,,,,,,,,,,,,,,,
219.52,15,2035,2527,,,,,,,,,,,,,,,,
219.53,16,1659,2053,,,,,,,,,,,,,,,,
219.54,15,1185,1462,,,,,,,,,,,,,,,,
219.55,14,628,761,,,,,,,,,,,,,,,,
219.56,13,5,-20,,,,,,,,,,,,,,,,
219.57,11,-659,-853,,,,,,,,,,,,,,,,
219.58,8,-1345,-1709,,,,,,,,,,,,,,,,
219.59,6,-2026,-2560,,,,,,,,,,,,,,,,
219.6,6,-2672,-3370,,,,,,,,,,,,,,,,
219.61,3,-3256,-4099,,,,,,,,,,,,,,,,
219.62,1,-3751,-4718,,,,,,,,,,,,,,,,
219.63,-1,-4137,-5197,,,,,,,,,,,,,,,,
219.64,-1,-4396,-5514,,,,,,,,,,,,,,,,
219.65,-2,-4526,-5668,,,,,,,,,,,,,,,,
219.66,-1,-4530,-5661,,,,,,,,,,,,,,,,
219.67,-2,-4418,-5510,,,,,,,,,,,,,,,,
219.68,-2,-4212,-5237,,,,,,,,,,,,,,,,
219.69,-2,-3928,-4865,,,,,,,,,,,,,,,,
219.7,-2,-3587,-4426,,,,,,,,,,,,,,,,
219.71,-2,-3215,-3948,,,,,,,,,,,,,,,,
219.72,0,-2832,-3457,,,,,,,,,,,,,,,,
219.73,0,-2465,-2989,,,,,,,,,,,,,,,,
219.74,0,-2132,-2565,,,,,,,,,,,,,,,,
219.75,0,-1831,-2183,,,,,,,,,,,,,,,,
219.76,-1,-1542,-1819,,,,,,,,,,,,,,,,
219.77,-2,-1273,-1481,,,,,,,,,,,,,,,,
219.78,-3,-1029,-1174,,,,,,,,,,,,,,,,
219.79,-4,-814,-910,,,,,,,,,,,,,,,,
219.8,-4,-638,-691,,,,,,,,,,,,,,,,
219.81,-4,-490,-515,,,,,,,,,,,,,,,,
219.82,-4,-372,-376,,,,,,,,,,,,,,,,
219.83,-2,-275,-265,,,,,,,,,,,,,,,,
219.84,-2,-191,-173,,,,,,,,,,,,,,,,
219.85,-1,-111,-92,,,,,,,,,,,,,,,,
219.86,0,-32,-7,,,,,,,,,,,,,,,,
219.87,-2,54,86,,,,,,,,,,,,,,,,
219.88,-2,147,187,,,,,,,,,,,,,,,,
219.89,-1,249,294,,,,,,,,,,,,,,,,
219.9,0,354,405,,,,,,,,,,,,,,,,
219.91,0,462,523,,,,,,,,,,,,,,,,
219.92,0,565,639,,,,,,,,,,,,,,,,
219.93,-1,665,754,,,,,,,,,,,,,,,,
219.94,-2,762,866,,,,,,,,,,,,,,,,
219.95,-3,853,974,,,,,,,,,,,,,,,,
219.96,-4,942,1086,,,,,,,,,,,,,,,,
219.97,-5,1031,1197,,,,,,,,,,,,,,,,
219.98,-5,1114,1311,,,,,,,,,,,,,,,,
219.99,-6,1196,1421,,,,,,,,,,,,,,,,
220.0,-8,1277,1529,,,,,,,,,,,,,,,,
220.01,-9,1354,1637,,,,,,,,,,,,,,,,
220.02,-7,1431,1742,,,,,,,,,,,,,,,,
220.03,-6,1502,1841,,,,,,,,,,,,,,,,
220.04,-4,1572,1937,,,,,,,,,,,,,,,,
220.05,-5,1638,2030,,,,,,,,,,,,,,,,
220.06,-3,1703,2120,,,,,,,,,,,,,,,,
220.07,-2,1759,2200,,,,,,,,,,,,,,,,
220.08,0,1813,2272,,,,,,,,,,,,,,,,
220.09,0,1858,2334,,,,,,,,,,,,,,,,
220.1,0,1896,2391,,,,,,,,,,,,,,,,
220.11,0,1936,2443,,,,,,,,,,,,,,,,
220.12,1,1974,2498,,,,,,,,,,,,,,,,
220.13,0,2019,2555,,,,,,,,,,,,,,,,
220.14,0,2078,2628,,,,,,,,,,,,,,,,
220.15,0,2149,2717,,,,,,,,,,,,,,,,
220.16,1,2225,2814,,,,,,,,,,,,,,,,
220.17,1,2304,2909,,,,,,,,,,,,,,,,
220.18,1,2393,3014,,,,,,,,,,,,,,,,
220.19,0,2491,3132,,,,,,,,,,,,,,,,
220.2,0,2577,3232,,,,,,,,,,,,,,,,
220.21,1,2625,3288,,,,,,,,,,,,,,,,
220.22,2,2602,3260,,,,,,,,,,,,,,,,
220.23,2,2489,3116,,,,,,,,,,,,,,,,
220.24,2,2274,2844,,,,,,,,,,,,,,,,
220.25,3,1958,2441,,,,,,,,,,,,,,,,
220.26,1,1542,1917,,,,,,,,,,,,,,,,
220.27,0,1038,1277,,,,,,,,,,,,,,,,
220.28,-1,458,544,,,,,,,,,,,,,,,,
220.29,-2,-173,-257,,,,,,,,,,,,,,,,
220.3,-3,-828,-1093,,,,,,,,,,,,,,,,
220.31,-5,-1484,-1925,,,,,,,,,,,,,,,,
220.32,-4,-2105,-2718,,,,,,,,,,,,,,,,
220.33,-4,-2673,-3446,,,,,,,,,,,,,,,,
220.34,-4,-3166,-4085,,,,,,,,,,,,,,,,
220.35,-3,-3576,-4620,,,,,,,,,,,,,,,,
220.36,-1,-3894,-5033,,,,,,,,,,,,,,,,
220.37,-1,-4116,-5322,,,,,,,,,,,,,,,,
220.38,-1,-4234,-5481,,,,,,,,,,,,,,,,
220.39,-2,-4252,-5508,,,,,,,,,,,,,,,,
220.4,0,-4171,-5408,,,,,,,,,,,,,,,,
220.41,2,-4006,-5199,,,,,,,,,,,,,,,,
220.42,3,-3773,-4897,,,,,,,,,,,,,,,,
220.43,1,-3490,-4530,,,,,,,,,,,,,,,,
220.44,1,-3172,-4116,,,,,,,,,,,,,,,,
220.45,0,-2847,-3690,,,,,,,,,,,,,,,,
220.46,0,-2530,-3276,,,,,,,,,,,,,,,,
220.47,0,-2223,-2876,,,,,,,,,,,,,,,,
220.48,-2,-1913,-2478,,,,,,,,,,,,,,,,
220.49,-4,-1605,-2080,,,,,,,,,,,,,,,,
220.5,-5,-1307,-1694,,,,,,,,,,,,,,,,
220.51,-8,-1030,-1333,,,,,,,,,,,,,,,,
220.52,-8,-782,-1010,,,,,,,,,,,,,,,,
220.53,-6,-568,-729,,,,,,,,,,,,,,,,
220.54,-5,-388,-495,,,,,,,,,,,,,,,,
220.55,-3,-240,-307,,,,,,,,,,,,,,,,
220.56,-3,-127,-163,,,,,,,,,,,,,,,,
220.57,-2,-45,-64,,,,,,,,,,,,,,,,
220.58,-1,6,3,,,,,,,,,,,,,,,,
220.59,0,38,47,,,,,,,,,,,,,,,,
220.6,1,67,84,,,,,,,,,,,,,,,,
220.61,1,100,127,,,,,,,,,,,,,,,,
220.62,2,147,185,,,,,,,,,,,,,,,,
220.63,0,201,253,,,,,,,,,,,,,,,,
220.64,0,272,338,,,,,,,,,,,,,,,,
220.65,2,350,433,,,,,,,,,,,,,,,,
220.66,4,428,537,,,,,,,,,,,,,,,,
220.67,3,511,646,,,,,,,,,,,,,,,,
220.68,1,599,760,,,,,,,,,,,,,,,,
220.69,1,691,878,,,,,,,,,,,,,,,,
220.7,2,790,1005,,,,,,,,,,,,,,,,
220.71,2,896,1143,,,,,,,,,,,,,,,,
220.72,3,1012,1298,,,,,,,,,,,,,,,,
220.73,3,1135,1460,,,,,,,,,,,,,,,,
220.74,5,1269,1633,,,,,,,,,,,,,,,,
220.75,5,1410,1811,,,,,,,,,,,,,,,,
220.76,4,1552,1987,,,,,,,,,,,,,,,,
220.77,6,1690,2162,,,,,,,,,,,,,,,,
220.78,7,1821,2323,,,,,,,,,,,,,,,,
220.79,9,1942,2469,,,,,,,,,,,,,,,,
220.8,9,2051,2601,,,,,,,,,,,,,,,,
220.81,7,2148,2719,,,,,,,,,,,,,,,,
220.82,7,2237,2826,,,,,,,,,,,,,,,,
220.83,7,2314,2918,,,,,,,,,,,,,,,,
220.84,6,2379,2993,,,,,,,,,,,,,,,,
220.85,8,2438,3059,,,,,,,,,,,,,,,,
220.86,8,2486,3115,,,,,,,,,,,,,,,,
220.87,7,2537,3175,,,,,,,,,,,,,,,,
220.88,6,2597,3250,,,,,,,,,,,,,,,,
220.89,5,2679,3347,,,,,,,,,,,,,,,,
220.9,7,2772,3454,,,,,,,,,,,,,,,,
220.91,8,2867,3567,,,,,,,,,,,,,,,,
220.92,7,2989,3717,,,,,,,,,,,,,,,,
220.93,6,3129,3894,,,,,,,,,,,,,,,,
220.94,6,3272,4070,,,,,,,,,,,,,,,,
220.95,6,3371,4194,,,,,,,,,,,,,,,,
