TIMESTAMP [s],PPG1_SUB1,PPG1_SUB2,PPG1_SUB3,SPO2: SIGNAL_QUALITY,SPO2: SPO2 [%],SPO2: HEART_RATE [bpm],SPO2: PI [%],SPO2: R,SPO2: AC_RED,SPO2: DC_RED,SPO2: AC_IR,SPO2: DC_IR,AGC1_CHANNEL,AGC1_PD_OFFSET_CHANGE,AGC1_PD_OFFSET_CURRENT,AGC1_LED_CHANGE,AGC1_LED_CURRENT,AGC2_CHANNEL,AGC2_PD_OFFSET_CHANGE,AGC2_PD_OFFSET_CURRENT,AGC2_LED_CHANGE,AGC2_LED_CURRENT
3.95,345895,750377,626157,,,,,,,,,,,,,,,,,,,
3.96,345906,750442,626228,,,,,,,,,,,,,,,,,,,
3.97,345898,750452,626236,,,,,,,,,,,,,,,,,,,
3.98,345911,750523,626356,,,,,,,,,,,,,,,,,,,
3.99,345889,750622,626472,,,,,,,,,,,,,,,,,,,
4.0,345904,750829,626665,,,,,,,,,,,,,,,,,,,
4.01,345906,750982,626829,,,,,,,,,,,,,,,,,,,
4.02,345911,751176,627077,,,,,,,,,,,,,,,,,,,
4.03,345893,751423,627311,,,,,,,,,,,,,,,,,,,
4.04,345900,751669,627603,26,100.0,80.0,5.33,0.6998,0,0,0,0,,,,,,,,,,
4.05,345896,751853,627820,,,,,,,,,,,,,,,,,,,
4.06,345914,752138,628125,,,,,,,,,,,,,,,,,,,
4.07,345904,752392,628350,,,,,,,,,,,,,,,,,,,
4.08,345913,752652,628664,,,,,,,,,,,,,,,,,,,
4.09,345911,752894,628935,,,,,,,,,,,,,,,,,,,
4.1,345915,753213,629268,,,,,,,,,,,,,,,,,,,
4.11,345909,753451,629551,,,,,,,,,,,,,,,,,,,
4.12,345929,753714,629871,,,,,,,,,,,,,,,,,,,
4.13,345914,753972,630137,,,,,,,,,,,,,,,,,,,
4.14,345915,754213,630408,,,,,,,,,,,,,,,,,,,
4.15,345918,754398,630616,,,,,,,,,,,,,,,,,,,
4.16,345926,754547,630756,,,,,,,,,,,,,,,,,,,
4.17,345915,754718,630955,,,,,,,,,,,,,,,,,,,
4.18,345932,754816,631070,,,,,,,,,,,,,,,,,,,
4.19,345927,754933,631208,,,,,,,,,,,,,,,,,,,
4.2,345943,755038,631352,,,,,,,,,,,,,,,,,,,
4.21,345928,755126,631465,,,,,,,,,,,,,,,,,,,
4.22,345929,755259,631589,,,,,,,,,,,,,,,,,,,
4.23,345913,755349,631721,,,,,,,,,,,,,,,,,,,
4.24,345941,755473,631860,,,,,,,,,,,,,,,,,,,
4.25,345917,755555,631959,,,,,,,,,,,,,,,,,,,
4.26,345944,755626,632075,,,,,,,,,,,,,,,,,,,
4.27,345916,755640,632087,,,,,,,,,,,,,,,,,,,
4.28,345944,755567,632022,,,,,,,,,,,,,,,,,,,
4.29,345923,755350,631793,,,,,,,,,,,,,,,,,,,
4.3,345904,754805,631289,,,,,,,,,,,,,,,,,,,
4.31,345911,753622,630125,,,,,,,,,,,,,,,,,,,
4.32,345925,751708,628247,,,,,,,,,,,,,,,,,,,
4.33,345909,749556,626184,,,,,,,,,,,,,,,,,,,
4.34,345899,747484,624175,,,,,,,,,,,,,,,,,,,
4.35,345876,745462,622174,,,,,,,,,,,,,,,,,,,
4.36,345892,743894,620636,,,,,,,,,,,,,,,,,,,
4.37,345887,742762,619513,,,,,,,,,,,,,,,,,,,
4.38,345899,741989,618744,,,,,,,,,,,,,,,,,,,
4.39,345870,741421,618207,,,,,,,,,,,,,,,,,,,
4.4,345870,741128,617933,,,,,,,,,,,,,,,,,,,
4.41,345852,740911,617741,,,,,,,,,,,,,,,,,,,
4.42,345863,740884,617694,,,,,,,,,,,,,,,,,,,
4.43,345848,740824,617663,,,,,,,,,,,,,,,,,,,
4.44,345859,740905,617737,,,,,,,,,,,,,,,,,,,
4.45,345864,740970,617853,,,,,,,,,,,,,,,,,,,
4.46,345859,741104,617994,,,,,,,,,,,,,,,,,,,
4.47,345857,741240,618095,,,,,,,,,,,,,,,,,,,
4.48,345875,741432,618311,,,,,,,,,,,,,,,,,,,
4.49,345853,741675,618597,,,,,,,,,,,,,,,,,,,
4.5,345863,742049,618955,,,,,,,,,,,,,,,,,,,
4.51,345858,742532,619462,,,,,,,,,,,,,,,,,,,
4.52,345879,743086,620033,,,,,,,,,,,,,,,,,,,
4.53,345842,743676,620633,,,,,,,,,,,,,,,,,,,
4.54,345869,744307,621257,,,,,,,,,,,,,,,,,,,
4.55,345843,744867,621803,,,,,,,,,,,,,,,,,,,
4.56,345883,745417,622366,,,,,,,,,,,,,,,,,,,
4.57,345858,745888,622798,,,,,,,,,,,,,,,,,,,
4.58,345890,746249,623187,,,,,,,,,,,,,,,,,,,
4.59,345858,746497,623413,,,,,,,,,,,,,,,,,,,
4.6,345878,746738,623692,,,,,,,,,,,,,,,,,,,
4.61,345844,746843,623828,,,,,,,,,,,,,,,,,,,
4.62,345877,746940,623965,,,,,,,,,,,,,,,,,,,
4.63,345865,746993,624001,,,,,,,,,,,,,,,,,,,
4.64,345897,747012,624074,,,,,,,,,,,,,,,,,,,
4.65,345864,746985,624062,,,,,,,,,,,,,,,,,,,
4.66,345897,747057,624132,,,,,,,,,,,,,,,,,,,
4.67,345867,747018,624175,,,,,,,,,,,,,,,,,,,
4.68,345903,747121,624261,,,,,,,,,,,,,,,,,,,
4.69,345871,747155,624333,,,,,,,,,,,,,,,,,,,
4.7,345885,747288,624478,,,,,,,,,,,,,,,,,,,
4.71,345863,747396,624569,,,,,,,,,,,,,,,,,,,
4.72,345888,747536,624771,,,,,,,,,,,,,,,,,,,
4.73,345883,747718,624955,,,,,,,,,,,,,,,,,,,
4.74,345913,747940,625195,,,,,,,,,,,,,,,,,,,
4.75,345885,748102,625393,,,,,,,,,,,,,,,,,,,
4.76,345895,748335,625649,,,,,,,,,,,,,,,,,,,
4.77,345888,748509,625846,,,,,,,,,,,,,,,,,,,
4.78,345901,748783,626099,,,,,,,,,,,,,,,,,,,
4.79,345890,748992,626361,,,,,,,,,,,,,,,,,,,
4.8,345906,749246,626622,,,,,,,,,,,,,,,,,,,
4.81,345878,660725,626887,,,,,,,,,,2,0,0,2,25,3,0,0,0,20
4.82,345898,660928,627175,,,,,,,,,,,,,,,,,,,
4.83,345887,661107,627432,,,,,,,,,,,,,,,,,,,
4.84,345920,661349,627761,,,,,,,,,,,,,,,,,,,
4.85,345892,661519,628001,,,,,,,,,,,,,,,,,,,
4.86,345914,661724,628279,,,,,,,,,,,,,,,,,,,
4.87,345901,661920,628559,,,,,,,,,,,,,,,,,,,
4.88,345930,662127,628847,,,,,,,,,,,,,,,,,,,
4.89,345905,662278,629056,,,,,,,,,,,,,,,,,,,
4.9,345944,662524,629354,,,,,,,,,,,,,,,,,,,
4.91,345915,662644,629548,,,,,,,,,,,,,,,,,,,
4.92,345914,662825,629759,,,,,,,,,,,,,,,,,,,
4.93,345907,662973,629992,,,,,,,,,,,,,,,,,,,
4.94,345924,663104,630194,,,,,,,,,,,,,,,,,,,
4.95,345890,663230,630366,,,,,,,,,,,,,,,,,,,
4.96,345923,663345,630557,,,,,,,,,,,,,,,,,,,
4.97,345901,663434,630682,,,,,,,,,,,,,,,,,,,
4.98,345923,663531,630784,,,,,,,,,,,,,,,,,,,
4.99,345898,663613,630950,,,,,,,,,,,,,,,,,,,
5.0,345904,663700,631127,,,,,,,,,,,,,,,,,,,
5.01,345911,663813,631260,,,,,,,,,,,,,,,,,,,
5.02,345929,663904,631392,,,,,,,,,,,,,,,,,,,
5.03,345901,663920,631460,,,,,,,,,,,,,,,,,,,
5.04,345920,663880,631405,,,,,,,,,,,,,,,,,,,
5.05,345880,663638,631147,,,,,,,,,,,,,,,,,,,
5.06,345920,663248,630615,,,,,,,,,,,,,,,,,,,
5.07,345871,662232,629348,26,100.0,80.0,5.33,0.6998,0,0,0,0,,,,,,,,,,
5.08,345896,660769,627510,,,,,,,,,,,,,,,,,,,
5.09,345859,659170,625570,,,,,,,,,,,,,,,,,,,
5.1,345900,657689,623712,,,,,,,,,,,,,,,,,,,
5.11,345854,656188,621812,,,,,,,,,,,,,,,,,,,
5.12,345888,655121,620394,,,,,,,,,,,,,,,,,,,
5.13,345848,654313,619437,,,,,,,,,,,,,,,,,,,
5.14,345851,653771,618755,,,,,,,,,,,,,,,,,,,
5.15,345838,653377,618261,,,,,,,,,,,,,,,,,,,
5.16,345845,653165,618003,,,,,,,,,,,,,,,,,,,
5.17,345832,652994,617834,,,,,,,,,,,,,,,,,,,
5.18,345838,652975,617751,,,,,,,,,,,,,,,,,,,
5.19,345842,652946,617795,,,,,,,,,,,,,,,,,,,
5.2,345850,653026,617872,,,,,,,,,,,,,,,,,,,
5.21,345824,653053,617965,,,,,,,,,,,,,,,,,,,
5.22,345853,653223,618166,,,,,,,,,,,,,,,,,,,
5.23,345840,653349,618354,,,,,,,,,,,,,,,,,,,
5.24,345843,653534,618619,,,,,,,,,,,,,,,,,,,
5.25,345841,653769,618937,,,,,,,,,,,,,,,,,,,
5.26,345849,654163,619448,,,,,,,,,,,,,,,,,,,
5.27,345832,654556,619917,,,,,,,,,,,,,,,,,,,
5.28,345862,655057,620582,,,,,,,,,,,,,,,,,,,
5.29,345845,655504,621161,,,,,,,,,,,,,,,,,,,
5.3,345852,655975,621812,,,,,,,,,,,,,,,,,,,
5.31,345829,656396,622326,,,,,,,,,,,,,,,,,,,
5.32,345864,656784,622873,,,,,,,,,,,,,,,,,,,
5.33,345852,657148,623280,,,,,,,,,,,,,,,,,,,
5.34,345860,657418,623666,,,,,,,,,,,,,,,,,,,
5.35,345857,657582,623875,,,,,,,,,,,,,,,,,,,
5.36,345858,657701,624036,,,,,,,,,,,,,,,,,,,
5.37,345863,657748,624115,,,,,,,,,,,,,,,,,,,
5.38,345867,657773,624190,,,,,,,,,,,,,,,,,,,
5.39,345852,657702,624153,,,,,,,,,,,,,,,,,,,
5.4,345853,657694,624132,,,,,,,,,,,,,,,,,,,
5.41,345862,657709,624139,,,,,,,,,,,,,,,,,,,
5.42,345873,657710,624190,,,,,,,,,,,,,,,,,,,
5.43,345868,657745,624237,,,,,,,,,,,,,,,,,,,
5.44,345866,657778,624315,,,,,,,,,,,,,,,,,,,
5.45,345864,657811,624394,,,,,,,,,,,,,,,,,,,
5.46,345875,657886,624502,,,,,,,,,,,,,,,,,,,
5.47,345880,657965,624615,,,,,,,,,,,,,,,,,,,
5.48,345886,658113,624831,,,,,,,,,,,,,,,,,,,
5.49,345874,658235,624992,,,,,,,,,,,,,,,,,,,
5.5,345880,658388,625242,,,,,,,,,,,,,,,,,,,
5.51,345871,658591,625495,,,,,,,,,,,,,,,,,,,
5.52,345882,658775,625777,,,,,,,,,,,,,,,,,,,
5.53,345880,659010,626071,,,,,,,,,,,,,,,,,,,
5.54,345869,659249,626380,,,,,,,,,,,,,,,,,,,
5.55,345883,659490,626703,,,,,,,,,,,,,,,,,,,
5.56,345887,659743,627053,,,,,,,,,,,,,,,,,,,
5.57,345868,659916,627284,,,,,,,,,,,,,,,,,,,
5.58,345882,660157,627587,,,,,,,,,,,,,,,,,,,
5.59,345855,660330,627854,,,,,,,,,,,,,,,,,,,
5.6,345873,660538,628120,,,,,,,,,,,,,,,,,,,
5.61,345891,660767,628456,,,,,,,,,,,,,,,,,,,
5.62,345888,660924,628710,,,,,,,,,,,,,,,,,,,
5.63,345897,661098,628973,,,,,,,,,,,,,,,,,,,
5.64,345898,661283,629192,,,,,,,,,,,,,,,,,,,
5.65,345876,661419,629422,,,,,,,,,,,,,,,,,,,
5.66,345904,661556,629575,,,,,,,,,,,,,,,,,,,
5.67,345896,661673,629737,,,,,,,,,,,,,,,,,,,
5.68,345900,661764,629847,,,,,,,,,,,,,,,,,,,
5.69,345908,661814,629960,,,,,,,,,,,,,,,,,,,
5.7,345905,661892,630065,,,,,,,,,,,,,,,,,,,
5.71,345906,661986,630187,,,,,,,,,,,,,,,,,,,
5.72,345900,662071,630280,,,,,,,,,,,,,,,,,,,
5.73,345913,662152,630412,,,,,,,,,,,,,,,,,,,
5.74,345911,662208,630525,,,,,,,,,,,,,,,,,,,
5.75,345912,662293,630616,,,,,,,,,,,,,,,,,,,
5.76,345920,662358,630801,,,,,,,,,,,,,,,,,,,
5.77,345916,662468,630887,,,,,,,,,,,,,,,,,,,
5.78,345916,662545,630983,,,,,,,,,,,,,,,,,,,
5.79,345904,662562,631073,,,,,,,,,,,,,,,,,,,
5.8,345919,662618,631108,,,,,,,,,,,,,,,,,,,
5.81,345903,662580,631092,,,,,,,,,,,,,,,,,,,
5.82,345902,662404,630906,,,,,,,,,,,,,,,,,,,
5.83,345902,662048,630463,,,,,,,,,,,,,,,,,,,
5.84,345898,661281,629470,,,,,,,,,,,,,,,,,,,
5.85,345906,659859,627631,,,,,,,,,,,,,,,,,,,
5.86,345898,658197,625604,,,,,,,,,,,,,,,,,,,
5.87,345882,656573,623594,,,,,,,,,,,,,,,,,,,
5.88,345877,655054,621622,,,,,,,,,,,,,,,,,,,
5.89,345879,653735,619930,,,,,,,,,,,,,,,,,,,
5.9,345872,652835,618764,,,,,,,,,,,,,,,,,,,
5.91,345857,652184,617976,,,,,,,,,,,,,,,,,,,
5.92,345851,651756,617454,,,,,,,,,,,,,,,,,,,
5.93,345840,651517,617144,,,,,,,,,,,,,,,,,,,
5.94,345851,651407,617039,,,,,,,,,,,,,,,,,,,
5.95,345844,651393,617031,,,,,,,,,,,,,,,,,,,
5.96,345846,651457,617104,,,,,,,,,,,,,,,,,,,
5.97,345833,651527,617221,,,,,,,,,,,,,,,,,,,
5.98,345864,651667,617418,,,,,,,,,,,,,,,,,,,
5.99,345843,651811,617610,,,,,,,,,,,,,,,,,,,
6.0,345842,651989,617833,,,,,,,,,,,,,,,,,,,
6.01,345842,652207,618156,,,,,,,,,,,,,,,,,,,
6.02,345850,652506,618544,,,,,,,,,,,,,,,,,,,
6.03,345852,652876,619048,,,,,,,,,,,,,,,,,,,
6.04,345849,653290,619552,26,100.0,80.0,5.33,0.6998,0,0,0,0,,,,,,,,,,
6.05,345839,653741,620144,,,,,,,,,,,,,,,,,,,
6.06,345854,654196,620785,,,,,,,,,,,,,,,,,,,
6.07,345849,654655,621366,,,,,,,,,,,,,,,,,,,
6.08,345871,655111,621918,,,,,,,,,,,,,,,,,,,
6.09,345856,655469,622416,,,,,,,,,,,,,,,,,,,
6.1,345879,655873,622886,,,,,,,,,,,,,,,,,,,
6.11,345844,656135,623259,,,,,,,,,,,,,,,,,,,
6.12,345866,656411,623587,,,,,,,,,,,,,,,,,,,
6.13,345861,656565,623806,,,,,,,,,,,,,,,,,,,
6.14,345878,656682,623965,,,,,,,,,,,,,,,,,,,
6.15,345864,656708,624055,,,,,,,,,,,,,,,,,,,
6.16,345871,656716,624088,,,,,,,,,,,,,,,,,,,
6.17,345856,656715,624088,,,,,,,,,,,,,,,,,,,
6.18,345869,656705,624099,,,,,,,,,,,,,,,,,,,
6.19,345874,656720,624103,,,,,,,,,,,,,,,,,,,
6.2,345871,656745,624155,,,,,,,,,,,,,,,,,,,
6.21,345872,656836,624285,,,,,,,,,,,,,,,,,,,
6.22,345878,656951,624447,,,,,,,,,,,,,,,,,,,
6.23,345873,657083,624619,,,,,,,,,,,,,,,,,,,
6.24,345875,657246,624851,,,,,,,,,,,,,,,,,,,
6.25,345871,657417,625059,,,,,,,,,,,,,,,,,,,
6.26,345890,657612,625343,,,,,,,,,,,,,,,,,,,
6.27,345855,657836,625590,,,,,,,,,,,,,,,,,,,
6.28,345879,658071,625950,,,,,,,,,,,,,,,,,,,
6.29,345874,658288,626261,,,,,,,,,,,,,,,,,,,
6.3,345881,658590,626636,,,,,,,,,,,,,,,,,,,
6.31,345879,658841,626955,,,,,,,,,,,,,,,,,,,
6.32,345873,659091,627297,,,,,,,,,,,,,,,,,,,
6.33,345893,659328,627620,,,,,,,,,,,,,,,,,,,
6.34,345867,659539,627927,,,,,,,,,,,,,,,,,,,
6.35,345881,659709,628195,,,,,,,,,,,,,,,,,,,
6.36,345883,659957,628514,,,,,,,,,,,,,,,,,,,
6.37,345874,660143,628781,,,,,,,,,,,,,,,,,,,
6.38,345885,660373,629058,,,,,,,,,,,,,,,,,,,
6.39,345869,660561,629340,,,,,,,,,,,,,,,,,,,
6.4,345872,660717,629543,,,,,,,,,,,,,,,,,,,
6.41,345877,660846,629733,,,,,,,,,,,,,,,,,,,
6.42,345882,661002,629933,,,,,,,,,,,,,,,,,,,
6.43,345885,661140,630098,,,,,,,,,,,,,,,,,,,
6.44,345891,661224,630237,,,,,,,,,,,,,,,,,,,
6.45,345900,661321,630383,,,,,,,,,,,,,,,,,,,
6.46,345893,661389,630504,,,,,,,,,,,,,,,,,,,
6.47,345897,661496,630602,,,,,,,,,,,,,,,,,,,
6.48,345883,661551,630690,,,,,,,,,,,,,,,,,,,
6.49,345892,661606,630774,,,,,,,,,,,,,,,,,,,
6.5,345889,661660,630883,,,,,,,,,,,,,,,,,,,
6.51,345895,661725,630977,,,,,,,,,,,,,,,,,,,
6.52,345900,661791,631039,,,,,,,,,,,,,,,,,,,
6.53,345890,661838,631113,,,,,,,,,,,,,,,,,,,
6.54,345902,661885,631229,,,,,,,,,,,,,,,,,,,
6.55,345900,661957,631286,,,,,,,,,,,,,,,,,,,
6.56,345896,661990,631348,,,,,,,,,,,,,,,,,,,
6.57,345896,661983,631395,,,,,,,,,,,,,,,,,,,
6.58,345893,661967,631351,,,,,,,,,,,,,,,,,,,
6.59,345902,661834,631227,,,,,,,,,,,,,,,,,,,
6.6,345903,661594,630926,,,,,,,,,,,,,,,,,,,
6.61,345896,661143,630367,,,,,,,,,,,,,,,,,,,
6.62,345881,660219,629175,,,,,,,,,,,,,,,,,,,
6.63,345878,658592,627058,,,,,,,,,,,,,,,,,,,
6.64,345884,656888,624980,,,,,,,,,,,,,,,,,,,
6.65,345862,655313,622996,,,,,,,,,,,,,,,,,,,
6.66,345869,653823,621072,,,,,,,,,,,,,,,,,,,
6.67,345853,652630,619523,,,,,,,,,,,,,,,,,,,
6.68,345853,651820,618486,,,,,,,,,,,,,,,,,,,
6.69,345832,651228,617782,,,,,,,,,,,,,,,,,,,
6.7,345850,650889,617359,,,,,,,,,,,,,,,,,,,
6.71,345838,650676,617128,,,,,,,,,,,,,,,,,,,
6.72,345840,650567,616982,,,,,,,,,,,,,,,,,,,
6.73,345834,650511,616953,,,,,,,,,,,,,,,,,,,
6.74,345851,650568,617028,,,,,,,,,,,,,,,,,,,
6.75,345845,650620,617070,,,,,,,,,,,,,,,,,,,
6.76,345841,650725,617202,,,,,,,,,,,,,,,,,,,
6.77,345839,650821,617360,,,,,,,,,,,,,,,,,,,
6.78,345854,650979,617534,,,,,,,,,,,,,,,,,,,
6.79,345865,651195,617876,,,,,,,,,,,,,,,,,,,
6.8,345865,651548,618310,,,,,,,,,,,,,,,,,,,
6.81,345857,651955,618832,,,,,,,,,,,,,,,,,,,
6.82,345864,652399,619417,,,,,,,,,,,,,,,,,,,
6.83,345844,652832,619981,,,,,,,,,,,,,,,,,,,
6.84,345864,653225,620529,,,,,,,,,,,,,,,,,,,
6.85,345858,653657,621057,,,,,,,,,,,,,,,,,,,
6.86,345857,654062,621552,,,,,,,,,,,,,,,,,,,
6.87,345862,654362,621961,,,,,,,,,,,,,,,,,,,
6.88,345860,654628,622293,,,,,,,,,,,,,,,,,,,
6.89,345869,654827,622511,,,,,,,,,,,,,,,,,,,
6.9,345875,654936,622689,,,,,,,,,,,,,,,,,,,
6.91,345888,655043,622839,,,,,,,,,,,,,,,,,,,
6.92,345878,655069,622953,,,,,,,,,,,,,,,,,,,
6.93,345876,655099,622977,,,,,,,,,,,,,,,,,,,
6.94,345875,655092,623007,,,,,,,,,,,,,,,,,,,
6.95,345876,655087,622995,,,,,,,,,,,,,,,,,,,
6.96,345871,655111,623040,,,,,,,,,,,,,,,,,,,
6.97,345868,655096,623059,,,,,,,,,,,,,,,,,,,
6.98,345873,655179,623171,,,,,,,,,,,,,,,,,,,
6.99,345876,655261,623265,,,,,,,,,,,,,,,,,,,
7.0,345864,655367,623424,,,,,,,,,,,,,,,,,,,
7.01,345884,655501,623579,,,,,,,,,,,,,,,,,,,
7.02,345875,655603,623769,,,,,,,,,,,,,,,,,,,
7.03,345870,655784,623972,33,100.0,78.6,5.12,0.6948,0,0,0,0,,,,,,,,,,
7.04,345872,655964,624231,,,,,,,,,,,,,,,,,,,
7.05,345867,656168,624490,,,,,,,,,,,,,,,,,,,
7.06,345870,656380,624770,,,,,,,,,,,,,,,,,,,
7.07,345877,656634,625103,,,,,,,,,,,,,,,,,,,
7.08,345867,656857,625401,,,,,,,,,,,,,,,,,,,
7.09,345880,657072,625698,,,,,,,,,,,,,,,,,,,
7.1,345871,657254,625972,,,,,,,,,,,,,,,,,,,
7.11,345886,657486,626280,,,,,,,,,,,,,,,,,,,
7.12,345886,657691,626564,,,,,,,,,,,,,,,,,,,
7.13,345884,657918,626868,,,,,,,,,,,,,,,,,,,
7.14,345889,658136,627180,,,,,,,,,,,,,,,,,,,
7.15,345885,658357,627440,,,,,,,,,,,,,,,,,,,
7.16,345875,658526,627669,,,,,,,,,,,,,,,,,,,
7.17,345889,658667,627917,,,,,,,,,,,,,,,,,,,
7.18,345894,658823,628151,,,,,,,,,,,,,,,,,,,
7.19,345891,659039,628434,,,,,,,,,,,,,,,,,,,
7.2,345894,659213,628664,,,,,,,,,,,,,,,,,,,
7.21,345893,659373,628871,,,,,,,,,,,,,,,,,,,
7.22,345899,659554,629066,,,,,,,,,,,,,,,,,,,
7.23,345898,659684,629290,,,,,,,,,,,,,,,,,,,
7.24,345887,659795,629472,,,,,,,,,,,,,,,,,,,
7.25,345899,659945,629651,,,,,,,,,,,,,,,,,,,
7.26,345902,660063,629835,,,,,,,,,,,,,,,,,,,
7.27,345891,660177,630007,,,,,,,,,,,,,,,,,,,
7.28,345891,660309,630188,,,,,,,,,,,,,,,,,,,
7.29,345893,660427,630345,,,,,,,,,,,,,,,,,,,
7.3,345894,660523,630488,,,,,,,,,,,,,,,,,,,
7.31,345907,660646,630628,,,,,,,,,,,,,,,,,,,
7.32,345904,660743,630727,,,,,,,,,,,,,,,,,,,
7.33,345894,660771,630794,,,,,,,,,,,,,,,,,,,
7.34,345880,660785,630797,,,,,,,,,,,,,,,,,,,
7.35,345901,660658,630649,,,,,,,,,,,,,,,,,,,
7.36,345899,660365,630291,,,,,,,,,,,,,,,,,,,
7.37,345902,659775,629559,,,,,,,,,,,,,,,,,,,
7.38,345881,658568,627997,,,,,,,,,,,,,,,,,,,
7.39,345889,656996,626000,,,,,,,,,,,,,,,,,,,
7.4,345881,655489,624121,,,,,,,,,,,,,,,,,,,
7.41,345882,654090,622340,,,,,,,,,,,,,,,,,,,
7.42,345873,652833,620701,,,,,,,,,,,,,,,,,,,
7.43,345866,651911,619529,,,,,,,,,,,,,,,,,,,
7.44,345849,651343,618725,,,,,,,,,,,,,,,,,,,
7.45,345854,650935,618246,,,,,,,,,,,,,,,,,,,
7.46,345843,650703,617970,,,,,,,,,,,,,,,,,,,
7.47,345839,650647,617877,,,,,,,,,,,,,,,,,,,
7.48,345836,650652,617925,,,,,,,,,,,,,,,,,,,
7.49,345855,650769,618076,,,,,,,,,,,,,,,,,,,
7.5,345842,650889,618208,,,,,,,,,,,,,,,,,,,
7.51,345845,651052,618443,,,,,,,,,,,,,,,,,,,
7.52,345840,651253,618727,,,,,,,,,,,,,,,,,,,
7.53,345847,651516,619081,,,,,,,,,,,,,,,,,,,
7.54,345857,651874,619530,,,,,,,,,,,,,,,,,,,
7.55,345848,652257,620062,,,,,,,,,,,,,,,,,,,
7.56,345843,652712,620659,,,,,,,,,,,,,,,,,,,
7.57,345839,653195,621297,,,,,,,,,,,,,,,,,,,
7.58,345851,653713,621953,,,,,,,,,,,,,,,,,,,
7.59,345851,654162,622552,,,,,,,,,,,,,,,,,,,
7.6,345857,654645,623190,,,,,,,,,,,,,,,,,,,
7.61,345871,655064,623770,,,,,,,,,,,,,,,,,,,
7.62,345871,655451,624227,,,,,,,,,,,,,,,,,,,
7.63,345854,655752,624643,,,,,,,,,,,,,,,,,,,
7.64,345875,655983,624949,,,,,,,,,,,,,,,,,,,
7.65,345866,656106,625150,,,,,,,,,,,,,,,,,,,
7.66,345862,656203,625297,,,,,,,,,,,,,,,,,,,
7.67,345876,656229,625331,,,,,,,,,,,,,,,,,,,
7.68,345866,656248,625381,,,,,,,,,,,,,,,,,,,
7.69,345876,656280,625424,,,,,,,,,,,,,,,,,,,
7.7,345874,656338,625503,,,,,,,,,,,,,,,,,,,
7.71,345871,656391,625595,,,,,,,,,,,,,,,,,,,
7.72,345855,656460,625694,,,,,,,,,,,,,,,,,,,
7.73,345876,656509,625799,,,,,,,,,,,,,,,,,,,
7.74,345866,656601,625914,,,,,,,,,,,,,,,,,,,
7.75,345872,656704,626092,,,,,,,,,,,,,,,,,,,
7.76,345876,656825,626252,,,,,,,,,,,,,,,,,,,
7.77,345882,657002,626467,,,,,,,,,,,,,,,,,,,
7.78,345884,657168,626704,,,,,,,,,,,,,,,,,,,
7.79,345879,657354,626968,,,,,,,,,,,,,,,,,,,
7.8,345875,657570,627265,,,,,,,,,,,,,,,,,,,
7.81,345867,657789,627585,,,,,,,,,,,,,,,,,,,
7.82,345879,658023,627885,,,,,,,,,,,,,,,,,,,
7.83,345880,658252,628184,,,,,,,,,,,,,,,,,,,
7.84,345876,658441,628491,,,,,,,,,,,,,,,,,,,
7.85,345896,658664,628729,,,,,,,,,,,,,,,,,,,
7.86,345886,658853,629003,,,,,,,,,,,,,,,,,,,
7.87,345880,659078,629266,,,,,,,,,,,,,,,,,,,
7.88,345891,659247,629487,,,,,,,,,,,,,,,,,,,
7.89,345896,659375,629715,,,,,,,,,,,,,,,,,,,
7.9,345896,659506,629869,,,,,,,,,,,,,,,,,,,
7.91,345902,659614,630031,,,,,,,,,,,,,,,,,,,
7.92,345879,659723,630184,,,,,,,,,,,,,,,,,,,
7.93,345905,659825,630314,,,,,,,,,,,,,,,,,,,
7.94,345891,659909,630441,,,,,,,,,,,,,,,,,,,
7.95,345904,660002,630535,,,,,,,,,,,,,,,,,,,
7.96,345908,660062,630614,,,,,,,,,,,,,,,,,,,
7.97,345901,660085,630710,,,,,,,,,,,,,,,,,,,
7.98,345906,660183,630792,,,,,,,,,,,,,,,,,,,
7.99,345915,660204,630845,,,,,,,,,,,,,,,,,,,
8.0,345901,660225,630931,,,,,,,,,,,,,,,,,,,
8.01,345922,660299,631000,,,,,,,,,,,,,,,,,,,
8.02,345896,660356,631075,,,,,,,,,,,,,,,,,,,
8.03,345919,660408,631176,,,,,,,,,,,,,,,,,,,
8.04,345886,660438,631198,,,,,,,,,,,,,,,,,,,
8.05,345897,660425,631210,,,,,,,,,,,,,,,,,,,
8.06,345897,660365,631144,40,100.0,78.9,5.05,0.6706,0,0,0,0,,,,,,,,,,
8.07,345906,660158,630898,,,,,,,,,,,,,,,,,,,
8.08,345880,659795,630455,,,,,,,,,,,,,,,,,,,
8.09,345912,659194,629730,,,,,,,,,,,,,,,,,,,
8.1,345895,658026,628153,,,,,,,,,,,,,,,,,,,
8.11,345901,656347,626030,,,,,,,,,,,,,,,,,,,
8.12,345863,654778,624123,,,,,,,,,,,,,,,,,,,
8.13,345870,653417,622393,,,,,,,,,,,,,,,,,,,
8.14,345855,652131,620742,,,,,,,,,,,,,,,,,,,
8.15,345856,651264,619616,,,,,,,,,,,,,,,,,,,
8.16,345830,650687,618906,,,,,,,,,,,,,,,,,,,
8.17,345844,650297,618435,,,,,,,,,,,,,,,,,,,
8.18,345843,650095,618197,,,,,,,,,,,,,,,,,,,
